Date,State,City,Population,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management(?/Ton)
25-10-2022,Uttar Pradesh,Meerut,1394186,Solar,153.51,7.77,351,Very Poor,Biomedical,Recycling,19.4,3765.21
26-10-2022,Uttar Pradesh,Noida,745040,Solar,192.87,6.15,140,Moderate,E-Waste,Recycling,33.04,2720.37
26-10-2022,Uttar Pradesh,Ghaziabad,1679315,Wind,214.93,14.67,103,Moderate,Organic,Landfill,17.94,2690.71
26-10-2022,Uttar Pradesh,Ghazipur,148547,Solar,164.02,6.71,262,Poor,Organic,Landfill,39.46,3341.02
26-10-2022,Uttar Pradesh,Lucknow,3199992,Mixed,143.95,6.82,291,Poor,Mixed,Incineration,31.61,3369.95
26-10-2022,Uttar Pradesh,Meerut,1389118,Coal,81.06,15.34,52,Satisfactory,Plastic,Incineration,50.73,2564.19
27-10-2022,Uttar Pradesh,Noida,684126,Wind,111.5,9.73,235,Poor,Biomedical,Recycling,39.22,4728.16
27-10-2022,Uttar Pradesh,Ghaziabad,1655769,Mixed,148.77,17.06,305,Very Poor,Organic,Recycling,47.3,2507.21
27-10-2022,Uttar Pradesh,Ghazipur,153016,Solar,206.9,12.32,159,Moderate,Organic,Landfill,25.36,3546.77
27-10-2022,Uttar Pradesh,Lucknow,3239153,Mixed,110.06,23.14,176,Moderate,Plastic,Recycling,57.24,2346.01
27-10-2022,Uttar Pradesh,Meerut,1393527,Solar,193.37,21.05,76,Satisfactory,Biomedical,Landfill,18.85,2826.59
28-10-2022,Uttar Pradesh,Noida,731399,Hydro,121.79,6.46,366,Very Poor,Organic,Composting,31.46,3792.64
28-10-2022,Uttar Pradesh,Ghaziabad,1744491,Hydro,184.24,14.07,140,Moderate,Mixed,Incineration,42.27,1410.08
28-10-2022,Uttar Pradesh,Ghazipur,95298,Hydro,83.88,21.22,364,Very Poor,Biomedical,Incineration,56.78,3658.49
28-10-2022,Uttar Pradesh,Lucknow,3239808,Coal,144.64,8.93,212,Poor,Organic,Composting,33.95,2700.47
28-10-2022,Uttar Pradesh,Meerut,1392789,Wind,143.21,10.24,380,Very Poor,Plastic,Landfill,29.78,4227.2
29-10-2022,Uttar Pradesh,Noida,667931,Solar,100.99,7.44,212,Poor,Plastic,Incineration,33.89,2830.58
29-10-2022,Uttar Pradesh,Ghaziabad,1656159,Solar,81.69,24.72,344,Very Poor,Plastic,Composting,30.96,3620.82
29-10-2022,Uttar Pradesh,Ghazipur,152279,Wind,153.19,19.42,355,Very Poor,E-Waste,Landfill,27.61,2631.59
29-10-2022,Uttar Pradesh,Lucknow,3166576,Solar,148.5,15.18,249,Poor,Plastic,Landfill,42.8,2448.25
29-10-2022,Uttar Pradesh,Meerut,1446963,Coal,204.49,19.73,134,Moderate,Mixed,Composting,46.5,3520.5
30-10-2022,Uttar Pradesh,Noida,688939,Solar,126.36,5.13,137,Moderate,Biomedical,Composting,46.63,4970.93
30-10-2022,Uttar Pradesh,Ghaziabad,1697787,Solar,220.4,9.53,211,Poor,Biomedical,Incineration,36.93,2092.35
30-10-2022,Uttar Pradesh,Ghazipur,107912,Coal,209.61,10.57,139,Moderate,E-Waste,Composting,24.59,3894.02
30-10-2022,Uttar Pradesh,Lucknow,3227537,Mixed,189.67,18.11,69,Satisfactory,Mixed,Composting,54.21,3148.05
30-10-2022,Uttar Pradesh,Meerut,1441833,Hydro,190.73,15.8,270,Poor,Mixed,Composting,44.71,3170.72
31-10-2022,Uttar Pradesh,Noida,662065,Mixed,177.38,9.02,103,Moderate,Organic,Incineration,31.22,1691.44
31-10-2022,Uttar Pradesh,Ghaziabad,1666674,Mixed,114.28,10.39,251,Poor,Plastic,Recycling,45.79,2578.72
31-10-2022,Uttar Pradesh,Ghazipur,74885,Mixed,234.62,6.15,325,Very Poor,E-Waste,Incineration,32.43,4625.83
31-10-2022,Uttar Pradesh,Lucknow,3186242,Hydro,241.28,18.46,271,Poor,Plastic,Landfill,51.04,3764.41
31-10-2022,Uttar Pradesh,Meerut,1372523,Hydro,199.79,19.98,424,Severe,Plastic,Incineration,54.06,3741.3
01-11-2022,Uttar Pradesh,Noida,654480,Solar,199.05,14.17,211,Poor,Biomedical,Recycling,51.36,1950.36
01-11-2022,Uttar Pradesh,Ghaziabad,1721896,Wind,136.12,7.89,283,Poor,E-Waste,Recycling,37.23,3274.97
01-11-2022,Uttar Pradesh,Ghazipur,81967,Hydro,92.88,8.68,275,Poor,Mixed,Composting,54.2,1218.23
01-11-2022,Uttar Pradesh,Lucknow,3210273,Hydro,239.79,12.45,401,Severe,E-Waste,Incineration,59.89,3206.26
01-11-2022,Uttar Pradesh,Meerut,1356832,Coal,245.94,8.05,213,Poor,E-Waste,Landfill,58.11,4523.91
02-11-2022,Uttar Pradesh,Noida,725615,Coal,108.14,19.7,194,Moderate,Organic,Incineration,43.45,3908.42
02-11-2022,Uttar Pradesh,Ghaziabad,1743716,Solar,194.66,10.45,188,Moderate,E-Waste,Recycling,28.47,2615.7
02-11-2022,Uttar Pradesh,Ghazipur,127528,Coal,237.5,5.58,263,Poor,Plastic,Incineration,45.79,4108.56
02-11-2022,Uttar Pradesh,Lucknow,3183450,Coal,151.68,19.25,177,Moderate,Mixed,Landfill,45.55,4256.21
02-11-2022,Uttar Pradesh,Meerut,1357726,Coal,226.32,21.88,228,Poor,Organic,Landfill,51.84,4559.48
03-11-2022,Uttar Pradesh,Noida,712270,Coal,94.8,11,66,Satisfactory,Biomedical,Recycling,38.97,2563.67
03-11-2022,Uttar Pradesh,Ghaziabad,1737017,Solar,105.12,19.02,223,Poor,Biomedical,Incineration,18.98,3300.11
03-11-2022,Uttar Pradesh,Ghazipur,123971,Wind,142.11,13.32,41,Good,Plastic,Composting,58.63,1383.57
03-11-2022,Uttar Pradesh,Lucknow,3176733,Solar,222.19,15.68,215,Poor,E-Waste,Composting,37.57,2369.79
03-11-2022,Uttar Pradesh,Meerut,1446413,Wind,226.25,21.26,123,Moderate,Plastic,Landfill,27.38,3649.34
04-11-2022,Uttar Pradesh,Noida,699594,Mixed,114.13,21.48,405,Severe,Plastic,Recycling,42.17,2040.41
04-11-2022,Uttar Pradesh,Ghaziabad,1735412,Coal,118.68,20.54,255,Poor,Plastic,Composting,19.18,1231.84
04-11-2022,Uttar Pradesh,Ghazipur,77914,Hydro,108.13,24.29,66,Satisfactory,Biomedical,Recycling,44.32,1588.89
04-11-2022,Uttar Pradesh,Lucknow,3229368,Hydro,135.91,14.33,356,Very Poor,Mixed,Composting,59.23,1202.96
04-11-2022,Uttar Pradesh,Meerut,1449333,Mixed,93.02,19.22,288,Poor,Biomedical,Landfill,48.37,1781.17
05-11-2022,Uttar Pradesh,Noida,684003,Hydro,107.85,8.59,140,Moderate,Biomedical,Recycling,45.7,2877.66
05-11-2022,Uttar Pradesh,Ghaziabad,1725406,Wind,223.06,8.33,120,Moderate,Biomedical,Landfill,38.18,1585.76
05-11-2022,Uttar Pradesh,Ghazipur,151529,Hydro,219.77,8.24,231,Poor,E-Waste,Landfill,31.08,3535.67
05-11-2022,Uttar Pradesh,Lucknow,3211229,Coal,82.51,6.31,450,Severe,E-Waste,Composting,31.81,3819.31
05-11-2022,Uttar Pradesh,Meerut,1404899,Solar,117.41,5.79,146,Moderate,Plastic,Incineration,15.5,1482.01
06-11-2022,Uttar Pradesh,Noida,709751,Wind,102.63,19.69,213,Poor,Mixed,Recycling,55.69,1569.07
06-11-2022,Uttar Pradesh,Ghaziabad,1651774,Hydro,103.45,19.34,176,Moderate,Organic,Landfill,16.7,3518.78
06-11-2022,Uttar Pradesh,Ghazipur,97473,Solar,113.08,14.78,61,Satisfactory,Organic,Composting,50.61,4206.44
06-11-2022,Uttar Pradesh,Lucknow,3209536,Coal,168.96,13.09,77,Satisfactory,E-Waste,Recycling,28.17,4574.44
06-11-2022,Uttar Pradesh,Meerut,1424356,Hydro,177.05,7.43,443,Severe,E-Waste,Recycling,53.82,3839.42
07-11-2022,Uttar Pradesh,Noida,724772,Coal,103.08,22.73,444,Severe,Plastic,Recycling,58.29,2052.81
07-11-2022,Uttar Pradesh,Ghaziabad,1655892,Wind,214.88,14.61,278,Poor,Organic,Incineration,45.67,2008.99
07-11-2022,Uttar Pradesh,Ghazipur,107586,Wind,225.7,19.27,226,Poor,Organic,Composting,30.66,4946.37
07-11-2022,Uttar Pradesh,Lucknow,3248651,Solar,89.28,16.8,342,Very Poor,Plastic,Landfill,35.39,4207.16
07-11-2022,Uttar Pradesh,Meerut,1444227,Solar,203.91,7.74,94,Satisfactory,Biomedical,Recycling,19.88,3293.67
08-11-2022,Uttar Pradesh,Noida,694443,Wind,201.49,23.14,255,Poor,Biomedical,Landfill,38.84,3575.95
08-11-2022,Uttar Pradesh,Ghaziabad,1748120,Hydro,245.35,15.19,68,Satisfactory,E-Waste,Incineration,36.4,3499.69
08-11-2022,Uttar Pradesh,Ghazipur,79039,Mixed,190.97,21.88,297,Poor,Mixed,Composting,36.48,2893.9
08-11-2022,Uttar Pradesh,Lucknow,3182272,Mixed,185.79,9.22,87,Satisfactory,Organic,Recycling,51.11,2831.14
08-11-2022,Uttar Pradesh,Meerut,1353982,Coal,193.05,5.27,264,Poor,E-Waste,Recycling,25.6,1891.62
09-11-2022,Uttar Pradesh,Noida,675880,Coal,128.59,19.07,267,Poor,Organic,Incineration,22.12,2149.3
09-11-2022,Uttar Pradesh,Ghaziabad,1682577,Wind,115.15,8.47,333,Very Poor,Mixed,Landfill,48.06,1850.97
09-11-2022,Uttar Pradesh,Ghazipur,112460,Mixed,119.83,24.26,85,Satisfactory,Plastic,Recycling,21.92,3149.03
09-11-2022,Uttar Pradesh,Lucknow,3225029,Wind,85.25,16.4,90,Satisfactory,Biomedical,Incineration,43.79,1296.5
09-11-2022,Uttar Pradesh,Meerut,1418370,Solar,218.81,15.98,386,Very Poor,Plastic,Composting,44.51,2969.7
10-11-2022,Uttar Pradesh,Noida,725887,Hydro,140.92,21.71,240,Poor,Mixed,Composting,51.22,3514.07
10-11-2022,Uttar Pradesh,Ghaziabad,1747361,Coal,205.06,6.93,355,Very Poor,Plastic,Composting,52.51,4919.58
10-11-2022,Uttar Pradesh,Ghazipur,110365,Mixed,234.8,20.15,367,Very Poor,E-Waste,Composting,21.18,3765.77
10-11-2022,Uttar Pradesh,Lucknow,3194441,Hydro,171.64,10.86,228,Poor,Biomedical,Recycling,48.9,4148.01
10-11-2022,Uttar Pradesh,Meerut,1421303,Hydro,173.92,16.65,298,Poor,Organic,Landfill,27.65,4852.19
11-11-2022,Uttar Pradesh,Noida,689486,Hydro,240.68,8.74,338,Very Poor,Biomedical,Recycling,18.34,3227.36
11-11-2022,Uttar Pradesh,Ghaziabad,1746440,Coal,177.82,5.06,228,Poor,Plastic,Recycling,58.43,1670.16
11-11-2022,Uttar Pradesh,Ghazipur,135906,Hydro,134.1,14.24,208,Poor,E-Waste,Landfill,57.31,1702.1
11-11-2022,Uttar Pradesh,Lucknow,3208779,Wind,153.98,15.18,275,Poor,E-Waste,Recycling,32.82,3653.25
11-11-2022,Uttar Pradesh,Meerut,1431310,Wind,113,14.3,175,Moderate,E-Waste,Landfill,42.12,2827.04
12-11-2022,Uttar Pradesh,Noida,669673,Solar,248.9,13.7,132,Moderate,E-Waste,Composting,38.27,3928.99
12-11-2022,Uttar Pradesh,Ghaziabad,1654544,Hydro,93.23,17.9,267,Poor,Mixed,Composting,34.15,3195.39
12-11-2022,Uttar Pradesh,Ghazipur,169122,Hydro,178.5,20.25,46,Good,Biomedical,Incineration,48.81,1464.22
12-11-2022,Uttar Pradesh,Lucknow,3202765,Mixed,100.63,9.24,251,Poor,Plastic,Landfill,57.64,1568.59
12-11-2022,Uttar Pradesh,Meerut,1355109,Solar,146.61,22.79,219,Poor,Biomedical,Landfill,49.73,4392.73
13-11-2022,Uttar Pradesh,Noida,668782,Wind,234.42,15.93,134,Moderate,Plastic,Landfill,49.6,1313.16
13-11-2022,Uttar Pradesh,Ghaziabad,1727613,Hydro,245.98,24.18,219,Poor,Plastic,Incineration,46.77,4079.24
13-11-2022,Uttar Pradesh,Ghazipur,147981,Coal,168.88,10.27,115,Moderate,Plastic,Recycling,45.38,3106.29
13-11-2022,Uttar Pradesh,Lucknow,3162149,Mixed,121.65,5.79,108,Moderate,Mixed,Recycling,19.85,3255.7
13-11-2022,Uttar Pradesh,Meerut,1354718,Wind,232.9,16.81,61,Satisfactory,Biomedical,Composting,26.87,1667.55
14-11-2022,Uttar Pradesh,Noida,739628,Solar,117.69,13.12,111,Moderate,E-Waste,Recycling,46.46,3992.62
14-11-2022,Uttar Pradesh,Ghaziabad,1709843,Coal,134.86,18.24,95,Satisfactory,Mixed,Composting,52.82,4290.6
14-11-2022,Uttar Pradesh,Ghazipur,151322,Hydro,221.02,5.78,383,Very Poor,Biomedical,Recycling,48.02,3052.03
14-11-2022,Uttar Pradesh,Lucknow,3184178,Solar,186.4,6.49,104,Moderate,Organic,Incineration,17.51,2610.29
14-11-2022,Uttar Pradesh,Meerut,1428642,Hydro,240.58,6.66,349,Very Poor,Organic,Landfill,21.93,2370.45
15-11-2022,Uttar Pradesh,Noida,656386,Hydro,96.31,6.64,178,Moderate,E-Waste,Landfill,55.71,2290.05
15-11-2022,Uttar Pradesh,Ghaziabad,1650177,Solar,180.34,21.59,232,Poor,Plastic,Recycling,19.72,2981.77
15-11-2022,Uttar Pradesh,Ghazipur,116570,Solar,94.89,17.55,375,Very Poor,Mixed,Landfill,59.69,1233.33
15-11-2022,Uttar Pradesh,Lucknow,3218759,Mixed,88.56,15.43,342,Very Poor,Biomedical,Composting,24.68,4429.52
15-11-2022,Uttar Pradesh,Meerut,1370042,Coal,112.22,17.39,165,Moderate,Organic,Incineration,43.3,2579.9
16-11-2022,Uttar Pradesh,Noida,685219,Hydro,197.83,13.82,53,Satisfactory,E-Waste,Landfill,32.92,4641.16
16-11-2022,Uttar Pradesh,Ghaziabad,1715143,Coal,206.71,9.05,51,Satisfactory,Biomedical,Recycling,29.17,4720.16
16-11-2022,Uttar Pradesh,Ghazipur,102125,Coal,174.43,24.97,109,Moderate,Biomedical,Landfill,45.67,2117.55
16-11-2022,Uttar Pradesh,Lucknow,3225799,Wind,126.22,13.08,350,Very Poor,Biomedical,Landfill,53.63,2938.38
16-11-2022,Uttar Pradesh,Meerut,1426758,Solar,172.5,12.32,223,Poor,Plastic,Landfill,58.85,2230.79
17-11-2022,Uttar Pradesh,Noida,688295,Mixed,81.7,10,237,Poor,E-Waste,Incineration,30.88,3972.24
17-11-2022,Uttar Pradesh,Ghaziabad,1749454,Solar,154.93,22.27,329,Very Poor,E-Waste,Incineration,41.79,3244.67
17-11-2022,Uttar Pradesh,Ghazipur,130005,Coal,105.69,8.06,208,Poor,Organic,Incineration,53.47,3225.5
17-11-2022,Uttar Pradesh,Lucknow,3207138,Solar,225.18,22.41,49,Good,Plastic,Composting,23.52,4515.44
17-11-2022,Uttar Pradesh,Meerut,1379773,Coal,201.97,5.91,295,Poor,Plastic,Incineration,34.17,3878.73
18-11-2022,Uttar Pradesh,Noida,744878,Hydro,213.74,10.47,395,Very Poor,Biomedical,Incineration,46.07,1691.31
18-11-2022,Uttar Pradesh,Ghaziabad,1680460,Wind,227,22.73,366,Very Poor,Plastic,Incineration,48.19,1387.67
18-11-2022,Uttar Pradesh,Ghazipur,151753,Coal,132.47,7.32,174,Moderate,Biomedical,Landfill,31.93,2642.81
18-11-2022,Uttar Pradesh,Lucknow,3202463,Solar,141.78,19.05,248,Poor,Biomedical,Incineration,59.44,1524.36
18-11-2022,Uttar Pradesh,Meerut,1358354,Wind,220.18,23.58,261,Poor,Mixed,Composting,41.04,3177.06
19-11-2022,Uttar Pradesh,Noida,681295,Hydro,207.71,12.03,94,Satisfactory,Organic,Recycling,58.84,3672.44
19-11-2022,Uttar Pradesh,Ghaziabad,1711719,Coal,137.03,23.22,48,Good,Plastic,Composting,43.03,4836.22
19-11-2022,Uttar Pradesh,Ghazipur,154633,Solar,94.37,21.14,184,Moderate,Mixed,Recycling,28.06,3787.13
19-11-2022,Uttar Pradesh,Lucknow,3231159,Solar,171.93,21.2,358,Very Poor,Organic,Recycling,16.44,4818.3
19-11-2022,Uttar Pradesh,Meerut,1433392,Solar,104.58,23.12,338,Very Poor,Biomedical,Recycling,37.9,2002.58
20-11-2022,Uttar Pradesh,Noida,705316,Mixed,139.41,10.64,97,Satisfactory,Plastic,Incineration,52.23,3947.54
20-11-2022,Uttar Pradesh,Ghaziabad,1652812,Coal,96.42,5.79,434,Severe,Organic,Composting,16.43,1521.32
20-11-2022,Uttar Pradesh,Ghazipur,143179,Mixed,94.32,13.82,359,Very Poor,Biomedical,Composting,17.94,2722.01
20-11-2022,Uttar Pradesh,Lucknow,3216230,Mixed,115.46,15.47,327,Very Poor,Mixed,Incineration,31.17,4271.61
20-11-2022,Uttar Pradesh,Meerut,1414047,Coal,241.49,14.86,154,Moderate,E-Waste,Incineration,55.88,4413.32
21-11-2022,Uttar Pradesh,Noida,679290,Hydro,222.75,19.73,366,Very Poor,Mixed,Landfill,21.03,4462.08
21-11-2022,Uttar Pradesh,Ghaziabad,1700074,Mixed,233.23,11.46,316,Very Poor,Organic,Incineration,24.21,2281.21
21-11-2022,Uttar Pradesh,Ghazipur,81433,Hydro,179.57,23.6,323,Very Poor,Mixed,Recycling,34.06,3263.8
21-11-2022,Uttar Pradesh,Lucknow,3198267,Wind,102.48,23.58,236,Poor,E-Waste,Incineration,32.75,3170.03
21-11-2022,Uttar Pradesh,Meerut,1409324,Wind,104.31,8.1,348,Very Poor,Plastic,Landfill,52.71,3949.23
22-11-2022,Uttar Pradesh,Noida,671063,Mixed,161.47,7.81,260,Poor,Organic,Incineration,21.94,3140.62
22-11-2022,Uttar Pradesh,Ghaziabad,1740264,Wind,87.78,11.29,323,Very Poor,Organic,Recycling,19.24,2539.59
22-11-2022,Uttar Pradesh,Ghazipur,101519,Coal,226.57,16,104,Moderate,Biomedical,Landfill,59.97,4520.42
22-11-2022,Uttar Pradesh,Lucknow,3169791,Wind,189.31,19.37,177,Moderate,Organic,Composting,17.16,4737.06
22-11-2022,Uttar Pradesh,Meerut,1378230,Hydro,204.82,8.72,113,Moderate,E-Waste,Incineration,30.91,4044.59
23-11-2022,Uttar Pradesh,Noida,709402,Solar,182.59,12.32,343,Very Poor,Organic,Recycling,54.25,2678.27
23-11-2022,Uttar Pradesh,Ghaziabad,1664406,Mixed,167.36,6.34,437,Severe,Plastic,Incineration,40.61,2773.91
23-11-2022,Uttar Pradesh,Ghazipur,120451,Wind,239.61,16.1,71,Satisfactory,Plastic,Incineration,27.55,1761.96
23-11-2022,Uttar Pradesh,Lucknow,3185616,Coal,96.85,19.62,291,Poor,Mixed,Composting,38.17,1636.76
23-11-2022,Uttar Pradesh,Meerut,1383310,Coal,168.08,16.73,342,Very Poor,Mixed,Composting,56.07,1255.27
24-11-2022,Uttar Pradesh,Noida,717088,Coal,248.31,9.77,61,Satisfactory,Organic,Recycling,55,2195.37
24-11-2022,Uttar Pradesh,Ghaziabad,1701690,Wind,84.96,17.88,356,Very Poor,Plastic,Incineration,56.79,3262.51
24-11-2022,Uttar Pradesh,Ghazipur,168671,Mixed,109.62,19.53,392,Very Poor,Organic,Recycling,46.84,3857.03
24-11-2022,Uttar Pradesh,Lucknow,3158963,Solar,130.22,10.17,395,Very Poor,Plastic,Composting,59.44,2942.93
24-11-2022,Uttar Pradesh,Meerut,1367166,Hydro,246.03,13.8,446,Severe,Mixed,Landfill,58.86,1357.45
25-11-2022,Uttar Pradesh,Noida,699697,Solar,121.38,8.91,399,Very Poor,Mixed,Landfill,58,3576.29
25-11-2022,Uttar Pradesh,Ghaziabad,1722481,Coal,211.4,12.02,425,Severe,Mixed,Composting,23.14,3338.89
25-11-2022,Uttar Pradesh,Ghazipur,77975,Mixed,231.42,8.28,257,Poor,Mixed,Composting,39.83,1482.25
25-11-2022,Uttar Pradesh,Lucknow,3181436,Coal,227.54,7.9,219,Poor,Biomedical,Recycling,26.66,1511.9
25-11-2022,Uttar Pradesh,Meerut,1440624,Solar,86.48,11.61,52,Satisfactory,Biomedical,Incineration,25.4,4808.6
26-11-2022,Uttar Pradesh,Noida,676283,Wind,126.2,19.01,91,Satisfactory,Biomedical,Incineration,56,1418.89
26-11-2022,Uttar Pradesh,Ghaziabad,1653129,Wind,92.36,17.62,45,Good,Organic,Landfill,21.37,3632.45
26-11-2022,Uttar Pradesh,Ghazipur,124388,Hydro,107.87,6.34,419,Severe,Plastic,Composting,56.99,2932.88
26-11-2022,Uttar Pradesh,Lucknow,3210240,Coal,83.76,18.11,135,Moderate,Mixed,Incineration,48.59,1332.62
26-11-2022,Uttar Pradesh,Meerut,1437044,Mixed,174.27,9.06,85,Satisfactory,Mixed,Landfill,50.95,3470.05
27-11-2022,Uttar Pradesh,Noida,654005,Wind,177.55,11.89,386,Very Poor,Mixed,Landfill,32.67,3922.9
27-11-2022,Uttar Pradesh,Ghaziabad,1705530,Hydro,164.31,9.85,340,Very Poor,Organic,Recycling,41.68,2833.8
27-11-2022,Uttar Pradesh,Ghazipur,150091,Wind,108.11,13.13,271,Poor,E-Waste,Recycling,58.03,2609.67
27-11-2022,Uttar Pradesh,Lucknow,3165420,Mixed,116.87,5.66,75,Satisfactory,Biomedical,Composting,24.65,3158.17
27-11-2022,Uttar Pradesh,Meerut,1446332,Solar,140.99,21.75,264,Poor,Biomedical,Incineration,42.79,3426.25
28-11-2022,Uttar Pradesh,Noida,724984,Solar,205.04,11.66,100,Satisfactory,E-Waste,Recycling,16.8,4210.56
28-11-2022,Uttar Pradesh,Ghaziabad,1698343,Solar,122.08,13.12,283,Poor,Mixed,Composting,49.87,1946.33
28-11-2022,Uttar Pradesh,Ghazipur,77152,Mixed,177.18,21.87,122,Moderate,Plastic,Composting,20.77,2266.93
28-11-2022,Uttar Pradesh,Lucknow,3214548,Wind,188.81,18.24,238,Poor,E-Waste,Composting,15.38,1844.5
28-11-2022,Uttar Pradesh,Meerut,1447688,Hydro,190.2,21.86,42,Good,Plastic,Incineration,47.04,4780.43
29-11-2022,Uttar Pradesh,Noida,665053,Solar,225.55,12.48,430,Severe,Mixed,Composting,57.24,4368.69
29-11-2022,Uttar Pradesh,Ghaziabad,1670341,Hydro,183.42,22.44,210,Poor,Biomedical,Incineration,34.07,2370.35
29-11-2022,Uttar Pradesh,Ghazipur,135610,Wind,134.61,21.56,222,Poor,Mixed,Recycling,24.7,4181.5
29-11-2022,Uttar Pradesh,Lucknow,3172069,Solar,230.9,9.2,358,Very Poor,Organic,Composting,40.23,2511.6
29-11-2022,Uttar Pradesh,Meerut,1397242,Hydro,115.39,18.14,429,Severe,E-Waste,Incineration,31.03,1639.7
30-11-2022,Uttar Pradesh,Noida,690515,Wind,211.78,7.67,223,Poor,Plastic,Incineration,40.08,3875.82
30-11-2022,Uttar Pradesh,Ghaziabad,1664242,Mixed,202.5,13.4,363,Very Poor,Mixed,Incineration,40.53,4924.32
30-11-2022,Uttar Pradesh,Ghazipur,129640,Solar,166.53,22.54,316,Very Poor,Biomedical,Recycling,19.45,4961.54
30-11-2022,Uttar Pradesh,Lucknow,3172686,Hydro,204.53,6.9,278,Poor,E-Waste,Recycling,17.94,4430.28
30-11-2022,Uttar Pradesh,Meerut,1388843,Hydro,237.51,7.49,137,Moderate,Plastic,Composting,40.28,2314.65
01-12-2022,Uttar Pradesh,Noida,695690,Mixed,179.66,7.93,377,Very Poor,Plastic,Incineration,46.38,4993.23
01-12-2022,Uttar Pradesh,Ghaziabad,1737001,Solar,133.75,22.43,304,Very Poor,Plastic,Recycling,44.62,2267.22
01-12-2022,Uttar Pradesh,Ghazipur,111211,Hydro,244.23,8.72,308,Very Poor,Plastic,Landfill,31.28,4769.09
01-12-2022,Uttar Pradesh,Lucknow,3173350,Solar,213.19,13.85,354,Very Poor,E-Waste,Landfill,41.13,4200.47
01-12-2022,Uttar Pradesh,Meerut,1448597,Wind,172.27,20.65,80,Satisfactory,Mixed,Recycling,36.13,4248.63
02-12-2022,Uttar Pradesh,Noida,676546,Hydro,144.86,22.27,333,Very Poor,Plastic,Incineration,31.38,3466.64
02-12-2022,Uttar Pradesh,Ghaziabad,1724204,Hydro,177.69,20.58,136,Moderate,E-Waste,Composting,43.68,4970.32
02-12-2022,Uttar Pradesh,Ghazipur,160891,Wind,172.03,15.29,279,Poor,Plastic,Recycling,29.84,3735.3
02-12-2022,Uttar Pradesh,Lucknow,3210552,Wind,107.2,23.09,449,Severe,E-Waste,Landfill,26.27,2779.17
02-12-2022,Uttar Pradesh,Meerut,1403607,Solar,176.16,8.24,151,Moderate,Biomedical,Composting,26.95,2147.95
03-12-2022,Uttar Pradesh,Noida,691998,Hydro,212.94,23.14,162,Moderate,E-Waste,Composting,33.66,3928.83
03-12-2022,Uttar Pradesh,Ghaziabad,1700930,Mixed,176.03,19.29,326,Very Poor,Biomedical,Landfill,26.71,1238.7
03-12-2022,Uttar Pradesh,Ghazipur,89538,Solar,238.58,15.54,49,Good,E-Waste,Incineration,38.07,3610.76
03-12-2022,Uttar Pradesh,Lucknow,3234794,Solar,203.82,8.31,449,Severe,Plastic,Landfill,34.86,4063.64
03-12-2022,Uttar Pradesh,Meerut,1376667,Wind,172.74,8.19,323,Very Poor,Biomedical,Composting,38.85,4284.79
04-12-2022,Uttar Pradesh,Noida,723577,Mixed,106.12,24.98,92,Satisfactory,Organic,Composting,54.94,2392.88
04-12-2022,Uttar Pradesh,Ghaziabad,1749410,Solar,208.67,12.65,182,Moderate,Biomedical,Incineration,21.92,1994.73
04-12-2022,Uttar Pradesh,Ghazipur,79513,Mixed,199.49,17.15,388,Very Poor,Plastic,Landfill,56.45,3348.07
04-12-2022,Uttar Pradesh,Lucknow,3180649,Hydro,160.03,18.05,214,Poor,Organic,Landfill,48.53,3962.45
04-12-2022,Uttar Pradesh,Meerut,1411306,Coal,200.6,5.79,398,Very Poor,Biomedical,Incineration,48.37,2874.2
05-12-2022,Uttar Pradesh,Noida,725534,Mixed,220.78,17.59,328,Very Poor,Plastic,Landfill,39.98,2128.84
05-12-2022,Uttar Pradesh,Ghaziabad,1746546,Coal,153.28,13.85,78,Satisfactory,E-Waste,Composting,58.92,3622.1
05-12-2022,Uttar Pradesh,Ghazipur,86793,Coal,110.03,10.1,449,Severe,Biomedical,Composting,52.73,3545.44
05-12-2022,Uttar Pradesh,Lucknow,3238329,Coal,199.97,8.87,327,Very Poor,Organic,Recycling,35.81,3860.89
05-12-2022,Uttar Pradesh,Meerut,1440092,Mixed,177.77,24.06,417,Severe,Plastic,Recycling,35.31,4054.01
06-12-2022,Uttar Pradesh,Noida,676198,Hydro,86.18,6.18,251,Poor,Biomedical,Landfill,49.32,3359.48
06-12-2022,Uttar Pradesh,Ghaziabad,1703884,Wind,221.08,22.55,210,Poor,Plastic,Composting,20.24,3315.4
06-12-2022,Uttar Pradesh,Ghazipur,110828,Hydro,222.48,24.08,64,Satisfactory,Biomedical,Composting,55.81,2907.3
06-12-2022,Uttar Pradesh,Lucknow,3209440,Solar,218.43,23.17,318,Very Poor,Biomedical,Incineration,41.82,3250.24
06-12-2022,Uttar Pradesh,Meerut,1435471,Coal,201.55,16.43,205,Poor,E-Waste,Incineration,46.34,3917.83
07-12-2022,Uttar Pradesh,Noida,718937,Wind,99.55,17.42,281,Poor,Mixed,Recycling,40.16,4943.55
07-12-2022,Uttar Pradesh,Ghaziabad,1735108,Hydro,114.25,5.76,77,Satisfactory,Plastic,Landfill,48.69,2964.8
07-12-2022,Uttar Pradesh,Ghazipur,166274,Hydro,105.13,16.46,147,Moderate,Mixed,Recycling,32.55,1901.56
